,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
272,0.014521605904220638,0.02373060853264971,0.025879073187604115,0.018384252661559214,0.01265128537299521,0.013077716061747461,0.006346936912904179,0.004129399021848869
273,0.014192800822415187,0.02351959149245192,0.02586058879738644,0.017125177381148108,0.01226439949074055,0.01205847830529553,0.00586706509919618,0.004114098851359933
274,0.013801757988799051,0.023334326475998767,0.025300368571426726,0.015794534390898434,0.011826219145720181,0.010855917507366529,0.005353565384075008,0.0043164890012595825
275,0.01338989498211788,0.02320871336853093,0.02416673195859417,0.014462698499344279,0.011378083281868337,0.009563347308855509,0.0048612801564386875,0.004759174435489023
276,0.01299362750673528,0.023188446675888198,0.022473193620414843,0.013219863743578914,0.010963291380557752,0.00829329064901581,0.004458518997928141,0.005449333465737183
277,0.012640329362031886,0.02332384157574944,0.020284204362192026,0.012169585226063791,0.010621990900155073,0.007170842739784185,0.004221816273602544,0.006374671900537509
278,0.012345438196852097,0.02366148122979832,0.017718862891743854,0.011419565509867759,0.01038641922279803,0.006325379883790529,0.004229040600304791,0.007500728326593449
279,0.012111076468212589,0.024235987715139923,0.014952402413702302,0.011070736319012474,0.010277094382897563,0.005881055246206674,0.004551505567748958,0.008770146531330293
280,0.011926366847890115,0.02506314594234483,0.01221509726233797,0.01120596070874075,0.010300419265253172,0.005946640597826412,0.005245893486858264,0.01010437787271965
281,0.011769429678151892,0.026135340840709682,0.009788042063649074,0.011879769199859438,0.010447982185363225,0.006605395008549101,0.006346870305550045,0.011408044309896035
282,0.011610885242411927,0.027419876970368285,0.007995122008403499,0.013110459094484333,0.010697634126572372,0.007905768405423468,0.007861244415940967,0.012575920211687588
283,0.011418549858650847,0.028860337354897164,0.007190515883379283,0.014875654457459357,0.011016231688338703,0.00985386821834569,0.009764420926416887,0.01350221722581311
284,0.011162906200421329,0.0303807941383638,0.007741328961673086,0.017112065399720527,0.011363777782895206,0.012408696196978174,0.011999739260512003,0.014091607481521672
285,0.010822841633592485,0.03189244966200191,0.010005464233859958,0.01971971455856859,0.011698574376488725,0.015481138102330394,0.014481057765183717,0.01427120425578581
286,0.010391087387141132,0.033302143598347114,0.014305557185494847,0.022570343050886156,0.011982912263518023,0.018937491933445565,0.01709866111309258,0.014002532777071116
287,0.00987876424491763,0.034522052053735326,0.0209005985234628,0.02551912524379794,0.012188749795994805,0.022607911882904255,0.01972822083913867,0.01329236766465753
288,0.009318455841723892,0.035479777752661416,0.029957593432091638,0.02841830116476739,0.012302778424589218,0.026299548073517982,0.022242162663603834,0.012201205098797139
289,0.008765295046109345,0.03612787919969406,0.04152611512684143,0.03113098245830418,0.01233025784189876,0.029813462745236767,0.024522430425588392,0.010848111775920722
290,0.008295665497990802,0.036451750497948514,0.05551881051254325,0.033543299283444857,0.01229705157980423,0.03296372791000143,0.026473334937027488,0.009410786646381574
291,0.008003288792139768,0.03647470880947562,0.07170075220820125,0.035573291984729444,0.012249417979737233,0.03559658868961156,0.028032980709244825,0.008119909367012323
292,0.007992685401893672,0.036259239933415476,0.08968997227863519,0.03717550271472151,0.012251307340067288,0.037607317643338314,0.029181712768350236,0.007247236723668726
293,0.00837026105835938,0.03590363724971239,0.10897055134592872,0.03834098173351049,0.012379167529153842,0.038952456292780685,0.02994616109410021,0.007087439868392664
294,0.009233573492462222,0.03553375171377237,0.1289183228044207,0.039093204885594854,0.0127145471665449,0.03965556472083928,0.030397825667371137,0.007934341471284767
295,0.010659657280890123,0.03529021651280411,0.1488377360279575,0.039481010118185854,0.013335084633060141,0.03980535052500842,0.03064576399099778,0.010052986399904842
296,0.012693582875024659,0.03531223928237606,0.1680069558311181,0.039569982841749805,0.014304750981135346,0.03954603169615017,0.030823778058849553,0.013649791884233509
297,0.015338632405969473,0.03571973648742295,0.1857271432249667,0.03943373387228941,0.015664430640979696,0.03906084829781097,0.03107342433141774,0.018843743893242112
298,0.018549517217768482,0.03659605794783592,0.20137127948624123,0.03914627371124571,0.017424023054162917,0.03855059039360858,0.03152499150131897,0.02564207099184163
299,0.022229890295151516,0.037973681204113735,0.2144279238916912,0.03877628309341537,0.01955718469130879,0.03820969707929431,0.03227909931608841,0.0339238899445853
300,0.02623501348056263,0.03982499537640142,0.22453583887587483,0.0383836137013053,0.021999583385352153,0.03820281504787063,0.03339162512787365,0.04343489712237766
301,0.030379862414279216,0.042059686970212555,0.23150631073635974,0.03801791424300795,0.024651126286571085,0.038644664963993054,0.03486423296694693,0.05379526539127443
302,0.03445226436371115,0.04452940047807001,0.2353311417619846,0.03771892660403816,0.027382116446877894,0.03958567497322895,0.036641946651283966,0.06452154639405938
303,0.038229963429288846,0.04703942929888845,0.23617570137249622,0.037517776869208985,0.030042793123277636,0.041005160297605835,0.038618141389042814,0.07506168445013695
304,0.04149990420887276,0.04936635219230442,0.23435806734061518,0.037438537954266854,0.03247532105698004,0.04281294376789814,0.040646233271574184,0.08484040640632358
305,0.04407761444055056,0.05127986616648794,0.23031688370074385,0.0374994873334906,0.03452707255420195,0.04485932448786824,0.04255641602302165,0.09331051305028255
306,0.045824405094208216,0.052566595957486265,0.2245716341387715,0.03771378658405358,0.03606397783895044,0.04695229919668616,0.0441751681047822,0.10000425051505002
307,0.04666021862713455,0.05305336748820855,0.21767927189404035,0.03808965862355705,0.036982740217376395,0.04888000722327678,0.0453449988389349,0.10457828555802953
308,0.04657037276939334,0.05262734381952141,0.21019072243418271,0.03863039576061437,0.03722077487791157,0.05043562026787169,0.045942023138732656,0.1068461319087693
309,0.045605199127867646,0.051250615835352106,0.202610193825869,0.03933459764493034,0.03676284379616317,0.051441491492355884,0.0458893986377203,0.1067933573563693
310,0.043872622494888575,0.048967380180063975,0.19535991339196018,0.04019689759223786,0.03564357851832209,0.051769466500551774,0.04516532524850304,0.10457345350615219
311,0.04152487828261226,0.045902694823801,0.18875286301499833,0.04120916558221397,0.03394545272801292,0.05135489168037962,0.043805066256854014,0.10048538237989502
312,0.038741510016310855,0.042252838702416314,0.18297595675854533,0.042361908973238126,0.03179227330826742,0.05020291277869568,0.041897182397981264,0.094936735201603
