,0,1,2,3,4,5
0,-1.129230703885925,0.3704596438610894,0.22763915778203775,1.6876886979976067,-0.4816524922833918,-0.6749043034714157
1,-1.3890714377945277,0.3722176839921869,0.26962542144236445,1.5807008314211402,-0.3352397872213246,-0.4982327118398396
2,-1.234758574447789,0.3498560800736272,0.2843399340364816,1.646840990160123,-0.44348915292795255,-0.6027892768944897
3,-1.342968237095338,0.34298527510724486,0.27862467254618845,1.6108786582450527,-0.3719164742614757,-0.5176038945416732
4,-1.2173380815037826,0.36349565349570584,0.2489418185768978,1.6588990287233027,-0.43593726715695147,-0.6180611521351733
5,-1.1234423879946374,0.37045820180739863,0.2322695467612109,1.6876188904045857,-0.489116303842466,-0.6777879471360908
6,-1.1493302007174722,0.38052543814922357,0.22466087603353785,1.679422227022045,-0.47047822229028957,-0.6648001181970445
7,-1.2701645975512788,0.32207438780721886,0.3187517146870075,1.6338486849696234,-0.4415696682294681,-0.5629405216831043
8,-1.1945141275192295,0.34259547987805244,0.23820573975402776,1.6784937811394127,-0.4463618526358994,-0.6184190206163637
9,-1.16994703691411,0.37090354277878745,0.23487005046761525,1.674883898887973,-0.4647582636946844,-0.6459521915255824
10,-1.1792155084746547,0.3743067971787528,0.24789713398587,1.668462063377219,-0.49886810319268693,-0.6125823828744997
11,-1.3115116226408254,0.33577045550274465,0.25651228704631157,1.6334386044651878,-0.3693964621980572,-0.5448132621753613
12,-1.1707880504844166,0.3717783174452709,0.22193085960173994,1.6786648951247602,-0.4582694858238522,-0.643316535863502
13,-1.1463158709002634,0.3738287787139671,0.2309530110674421,1.6810067754071703,-0.47515863960393806,-0.6643140546843781
14,-1.3196544786421414,0.33332581279671647,0.24591563033860658,1.635410083807279,-0.3705067654142774,-0.5244902828861837
15,-1.1294810829453947,0.37390342514775143,0.22564694008415884,1.6872477971782025,-0.486312370161379,-0.6710047093033394
16,-1.145294449340678,0.3723568069696244,0.22413115172139694,1.6844697495587984,-0.4753318904168022,-0.660331368492341
17,-1.1527007193838683,0.3693397025591566,0.2346887801473042,1.679872851789483,-0.47070510713974273,-0.6604955079723331
18,-1.3989223430802595,0.3669312768993329,0.2912511237635633,1.5703625919473518,-0.3330343155382652,-0.4965883339917238
19,-1.306350181465862,0.3314084067295068,0.2693166218805603,1.6328629833965607,-0.3771327638579431,-0.5501050666828239
20,-1.216605669118407,0.33833681732452275,0.2872195226436651,1.6561581733775672,-0.45250609467009223,-0.6126027495572567
21,-1.3070819307582395,0.3509360465365519,0.2740883811629686,1.623285912648847,-0.3833111031202368,-0.5579173064698908
22,-1.1570612622460315,0.38064539746046966,0.22862063768654192,1.676218260192501,-0.47020621293343423,-0.6582168201600462
23,-1.127298662946565,0.3768012368487161,0.201500201479104,1.6948285321523393,-0.47882055513695887,-0.6670107523966359
24,-1.2138594923945565,0.36128739312316904,0.2538324125949387,1.6596349126543126,-0.4454526864999723,-0.6154425394778922
25,1.5721790687767816,-1.1819090150567118,-0.30188968173362546,0.7952788397594239,-0.534865732377254,-0.34879347936861277
26,0.8542377913192414,-1.1888520567475211,-0.3697242240041808,1.5262092206199995,-0.5739725495992067,-0.24789818158833019
27,1.4511179950664004,-1.397131797430222,-0.22866192019963683,0.7908527151284751,-0.5013602882558412,-0.11481670430917573
28,1.4084322954155355,-1.0860935718395734,-0.3888357497523393,1.0743468633697792,-0.6121472641542435,-0.3957025730391583
29,0.44244629783094996,-1.2380654414583367,-0.1993045609161218,1.7087537914629316,-0.5258776308358096,-0.187952456083613
30,1.7204297369012513,-1.3848327044467923,-0.07426103280674111,0.10687330750223169,-0.3212801785321651,-0.04692912861778589
31,1.6112329130418674,-1.373979536720642,-0.1745535838989638,0.49442247569903924,-0.4859178118611232,-0.07120445626017667
32,1.7558447915432205,-1.2818156207705522,-0.1308280191985865,0.2076169833009614,-0.4515293262709673,-0.09928880860407485
33,1.3959168148039696,-1.3903793690420538,-0.22583465297547406,0.9019160139477176,-0.44450504151791587,-0.23711376521624358
34,1.8117745979344264,-1.2062386880613967,-0.2365538539664135,0.15155682050735814,-0.41527504634044166,-0.10526383007353178
35,1.215023087197142,-1.4470208448692607,-0.07644348480732414,1.0520056705873082,-0.5146912854957962,-0.2288731426120665
36,1.3981841688850825,-1.4950383600735107,-0.03383127729403309,0.759527280473753,-0.44517654531264145,-0.18366526667865227
37,0.7943631222869922,-1.2058406581952796,-0.31444024229926754,1.5531486272102188,-0.5891670893191162,-0.23806375968354787
38,1.5248193564468657,-1.3856873463953208,-0.14093187040357158,0.6975076839141657,-0.4044801386875352,-0.2912276848746023
39,1.5777739204037202,-1.2865020951180428,-0.31528063968086334,0.6880280943607925,-0.5084982697588061,-0.15552101020680145
40,1.3240655786164435,-1.5275379732433592,-0.143582405608907,0.8355916815824195,-0.4383232989924963,-0.05021358235410286
41,1.5043047955259545,-1.4397211371794967,-0.11158636643582813,0.6306594653451602,-0.4964739817656463,-0.08718277549014417
42,1.1441200192263161,-1.2196120571440243,-0.26785025493018216,1.290763066896167,-0.5656878195715126,-0.3817329544767646
43,1.3648223731334128,-1.3755396327179976,-0.1499532552243361,0.9477842853982114,-0.47898385495498913,-0.30812991563430014
44,1.88129708450403,-1.0551597386236449,-0.2082989185224424,0.12681956144661125,-0.44523237243089325,-0.299425616373661
45,1.4073131630727953,-1.5713547036538371,-0.07906784795402073,0.6556319952951327,-0.3269293769707468,-0.0855932297893238
46,1.051414623559012,-1.2578891354210944,-0.30219587900727174,1.3405962123745356,-0.6130306303192014,-0.21889519118597964
47,1.476486617966157,-1.427714976834418,-0.10796514361196997,0.7191714118393648,-0.4622156532437203,-0.19776225611541381
48,1.5703502790597426,-1.4710864109568198,-0.3182946178180575,0.315996243949604,0.2379073095335708,-0.3348728037680401
49,1.5942904477116355,-1.360752178431018,-0.16182189052925247,0.5621225355050813,-0.49517141846477464,-0.13866749579167126
50,1.1811472118198634,-0.09219694717896416,-1.5598374532138155,1.005583544610013,-0.33498598077102715,-0.1997103752660714
51,1.1921664377154984,0.044652690315915414,-1.3031107293944408,1.102569722216927,-0.2670896780938895,-0.7691884427600105
52,1.2363009952169328,-0.3670273997269187,-1.3873509411726277,1.031259389105095,0.07275246967707734,-0.5859345130995576
53,1.3716351527172255,-0.3314822829025918,-1.3582474680464776,0.8295846905559024,0.15951300819685044,-0.6710031005209073
54,0.8103965637626734,-0.10095767358674242,-1.17640894665427,1.5401577109691817,-0.5123523103396288,-0.5608353441512126
55,0.8898626985654565,-0.2972732826873368,-1.6015682275164267,0.9078333802759779,0.6528498695837276,-0.551704438221401
56,0.8681952940007899,-0.1805158281305517,-1.3273641817022135,1.4516321489865953,-0.49225837143727647,-0.31968906171734335
57,0.9171143243345155,-0.044772783731974304,-1.461926627655173,1.3078003890595147,-0.5194335404403524,-0.19878176156652796
58,-0.23141700846749275,0.1494377558088675,-0.6608583027723277,1.9413976453447037,-0.5928431563195296,-0.6057169335942179
59,0.6472511243261294,-0.1106795010577665,-0.870731594391362,1.6930996870848012,-0.5777413113063855,-0.7811984046554171
60,0.6339882107530903,-0.07035010505654088,-1.312756456373165,1.5860361762082267,-0.4634801411347897,-0.37343768439682207
61,1.2264970742350225,-0.15949868709462686,-1.497014857801407,1.0000799673087217,-0.4674673192969146,-0.10259617735079674
62,-0.3256211592064435,0.5440713931924017,-1.6011599634039713,1.4233557691925587,0.04081720995571701,-0.08146324973026554
63,1.1090698314006087,-0.24456961382010614,-1.555256413841774,1.0577460619149242,0.04580812868148039,-0.4127979943351297
64,0.47721777163534707,-0.02218560873112531,-1.193919199921721,1.69848078266469,-0.4565493586012059,-0.5030443870459852
65,1.2508362104161106,-0.31828384714390767,-1.7015309704191364,0.5527956004938395,0.34255472214297406,-0.12637171548988002
66,0.9433960927177697,0.0386736714626672,-1.522786019788431,1.2179829674226474,-0.1426699806052573,-0.5345967312093945
67,1.2804678471667483,-0.29206905815573436,-1.5903938173636436,0.7869798258283311,0.14127920927124676,-0.3262640067469478
68,0.5944459986745194,0.013613440613993987,-1.6161583858266095,1.329305271506748,0.16790973251468896,-0.48911605748334275
69,1.1441044890814571,0.13539315693612824,-1.2780542833386763,1.1113557822284623,-0.2522629117135961,-0.8605362331937745
70,0.8554770285589548,-0.10353581373230117,-1.394622851746451,1.4180304570447055,-0.4108392188072688,-0.36450960131764026
71,1.5347063261120206,-0.22464677112269102,-1.1363982191014077,0.8704585071337942,-0.519037298345479,-0.5250825446762394
72,0.961079687757022,-0.14456462693127484,-0.9478652084739045,1.4915943390818072,-0.6209923805119358,-0.7392518109217145
73,1.4194615676249966,-0.48900775962892923,-1.2830802814033375,0.9233198912614234,-0.07999317189620302,-0.49070024595795
74,0.7152981905401892,0.09734593135652288,-1.3986580121586625,1.4615300475117237,-0.3971767855188585,-0.47833937173091573
75,1.7798442462976372,-0.20860142420711497,0.21794054471455454,-1.2653577801293854,-0.2994287189391807,-0.22439686773651274
76,1.6841194659311884,-0.18440585807358703,0.4106215558549806,-1.3413659073421378,-0.28396640050261024,-0.28500285586783547
77,1.889099574215976,-0.28181058604867876,0.041628405355374494,-1.0838179494134235,-0.3714952947900864,-0.1936041493191613
78,1.9023599928766703,-0.2513452890804006,0.07173622404701657,-1.0310686019733284,-0.4179217961979113,-0.2737605296720459
79,1.8572266551770953,-0.2583818781106163,0.1036240416343548,-1.132216817414,-0.40492045009368055,-0.1653315511931526
80,1.8155688646519303,-0.07452162247354976,0.12149581385590971,-1.2017247626000196,-0.432664169066006,-0.2281541243682646
81,1.6430377435408263,-0.11670310013880851,0.39413581994980124,-1.4001248566890456,-0.3938420324860674,-0.12650357417670466
82,1.600682290200319,-0.24282218283477117,0.5434877745557328,-1.398758011954842,-0.23323437620765694,-0.2693554937587839
83,1.6159785818092622,-0.18351697313154464,0.48050436603399005,-1.3932952178511626,-0.41435056550537785,-0.10532019135516732
84,1.6762603460689278,-0.06464055952179175,0.17225096581716395,-1.4474251659852206,-0.2165188986863422,-0.11992668769273766
85,1.801677879531434,-0.2797778083508766,0.1553755802701966,-1.2097426849662842,-0.43222142046083545,-0.03531154602363464
86,1.84134497799697,-0.1288017251278987,0.056489033503625545,-1.1629444207229125,-0.46668500433314397,-0.13940286131664092
87,1.5408530391893103,-0.1279228752274795,0.42794701699035237,-1.526952775346227,-0.3076439135521394,-0.0062804920538172835
88,1.7532567250320412,0.023054729471318338,0.13827834650366735,-1.3077811225738654,-0.3809884348666499,-0.22582024356651154
89,1.8372555441154859,-0.26127576697292715,0.19619988795602206,-1.149950040384069,-0.34080230854807464,-0.28142731616643774
90,1.743099249211749,-0.08203711593994295,0.2525567612944276,-1.2973243616069587,-0.40335762944900005,-0.21293690351027264
91,1.9502380717320023,-0.35087266303383263,0.009768853580803852,-0.6286511606868959,-0.8044775841495625,-0.17600551744251386
92,1.8229346636393773,-0.23293717611148382,0.186677587965593,-1.156118674603376,-0.48151699442737184,-0.13903940646273935
93,1.93945304523971,-0.49934263283311053,0.151243537485093,-0.6225820236014897,-0.7183050880782382,-0.25046683821196186
94,1.7928339182549928,-0.24958044736078921,0.25853584812317915,-1.2129628398407688,-0.37180249905149776,-0.21702398012511265
