,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
300,0.01959318019528867,0.02518890211512088,0.037130854173545044,0.017703704202780772,0.015675004510484352,0.03581267816456017,0.023225231422093928,0.0829435018435022
301,0.019402501156989833,0.02526574347623914,0.03524901763731692,0.017249112027708225,0.01569593632826823,0.037520056859561744,0.023831219118470953,0.09184663452873662
302,0.019458877054350645,0.025433182071313877,0.034446793284498026,0.016988412244889478,0.01590000792508491,0.039052128647068036,0.024796975195979745,0.09948606365581038
303,0.01994571739524976,0.025759148151759108,0.03550900117769193,0.0171018733973091,0.016341352503263372,0.040471933030082924,0.026219010479982634,0.10563381262310133
304,0.02103046401231669,0.026301330804200974,0.039187880778065357,0.0177814715195142,0.017056844700588634,0.041843457514119366,0.02815060262793328,0.11017545476872068
305,0.022843299411311174,0.027098060793201425,0.046120210628451765,0.01921476008819386,0.0180608489983518,0.043218549518707586,0.030588368940908328,0.11311869562766146
306,0.025458170527361913,0.02816168054604442,0.0567448728481552,0.021566008098781904,0.019341754524418307,0.044625388417709536,0.033464977434082055,0.1145916757655408
307,0.028878671497467447,0.02947511596643872,0.07122997648245655,0.024956476662647088,0.020860872370315482,0.046060663898540154,0.03664976103531996,0.11483224694798928
308,0.03303103431232901,0.030992085084140558,0.08941899390290864,0.02944613697633599,0.02255408318763661,0.04748709325498639,0.03995797134723827,0.11417054138088617
309,0.03776580323461531,0.03264102200171225,0.11080454374950785,0.035019242268623456,0.024336350376799282,0.048837037768503525,0.04316818007654007,0.11300763874572067
310,0.042868729918934055,0.034332381303374626,0.13453638388536127,0.041575925708952334,0.026108873344491676,0.05002191799902216,0.04604609055558814,0.1117928536310195
311,0.04808013724296976,0.03596856203482204,0.1594669507084094,0.04893142420073611,0.02776828521306574,0.05094610126194252,0.04837194684535051,0.11100120235328562
312,0.053120665466717294,0.037455305618007466,0.1842336541354476,0.05682368611516724,0.02921695994107163,0.051523146038266285,0.04996799601728923,0.11111129052292207
313,0.05772018909327818,0.03871314137052144,0.2073725368508492,0.06492912904582882,0.03037325488541508,0.05169187228542211,0.05072221389030471,0.11258261536438292
314,0.06164603598553758,0.03968735540135366,0.22745342657629697,0.07288534444953107,0.03118044065254191,0.051429731751260796,0.05060484073286624,0.11583054497172257
315,0.0647266532262694,0.04035512552847201,0.2432230447160064,0.08031877786521394,0.03161319814014896,0.0507613524832842,0.049675199011850475,0.12119745712005994
316,0.06686760026731121,0.04072892810899805,0.25374032326177814,0.08687495613320698,0.031680881739870936,0.0497608500715818,0.048077658632179436,0.12891994707550117
317,0.06805804389318508,0.04085599985361729,0.2584878651334764,0.09224867012851179,0.031427189040768445,0.04854741939364492,0.04602722170756572,0.13909440560078443
318,0.06836743947655823,0.04081433419007158,0.25744526824876857,0.09621152313949873,0.030926334360628915,0.0472746906486972,0.04378669475456493,0.15164577618325628
319,0.06793345748892743,0.04070619803961528,0.2511139081055481,0.09863428994040939,0.030276200212918294,0.046115182418936924,0.04163851660324593,0.16630583637816002
320,0.06694324933449741,0.04065036348914757,0.24048840893214518,0.09950161268962063,0.02958920033577685,0.04524178886296762,0.039854860376208154,0.18260720885234275
321,0.06561079721813948,0.04077419062759895,0.22697662126288798,0.0989168817057892,0.028981757194113042,0.04480856674064779,0.03866962451767641,0.19989752091280247
322,0.06415337412049116,0.041206483469826666,0.21227624647739407,0.09709593785451408,0.028563424238027147,0.04493317120996181,0.03825547631848839,0.21737529067041444
323,0.06277005608870591,0.04207177232187639,0.1982211201953099,0.094349514208953,0.028426783738544847,0.04568314414069023,0.03870835576593692,0.2341459619062324
324,0.061624783392102526,0.043486396355605784,0.18661294037766324,0.09105584953283005,0.028639282865736568,0.04706785872964897,0.0400409136029557,0.24929360746012266
325,0.06083570012090803,0.04555646581034155,0.17905496980313024,0.08762627173409358,0.029238060002806945,0.04903724589604747,0.04218533260017819,0.261961495397921
326,0.06047150175491549,0.04837746485630182,0.17680348613361502,0.08446748211003173,0.0302285063448374,0.051487515097680556,0.04500493086405832,0.27143312137566183
327,0.06055441702335181,0.052034926336927,0.18065102245279083,0.08194465890630458,0.03158680942582289,0.054273064859460554,0.0483129377842199,0.27720457568647705
328,0.06106842087322379,0.05660530945930954,0.1908529006515754,0.08034933419155565,0.03326610525932382,0.057222839141847684,0.05189594521670091,0.2790393851590412
329,0.06197053707904648,0.062156008806834966,0.20710502211574675,0.0798753292098675,0.03520523979410368,0.06015870683172714,0.055538866786720015,0.27699835791708327
330,0.06320283658896235,0.06874340041337997,0.22857616148237017,0.08060497425566483,0.03733863636571606,0.06291315953907665,0.05904791831762279,0.2714394210364057
331,0.06470304245765571,0.07640806623353566,0.25399230855313826,0.08250656485716841,0.03960549836207502,0.06534380648230603,0.06226831320572695,0.26298580904875274
332,0.06641240298367307,0.08516688867684061,0.28176462164961213,0.08544270732744207,0.04195663859277007,0.06734279337871323,0.06509415278647575,0.2524650043483427
333,0.06828042149822554,0.09500257008539477,0.31014729615145303,0.08918805726444862,0.044357669339495226,0.06884029760091188,0.06746935245291985,0.24082511672192827
334,0.07026680393811355,0.10585217055343427,0.33740800814316363,0.09345410518777492,0.04678805936827849,0.06980244722541128,0.06938015424651678,0.2290390992392694
335,0.07234136346149504,0.11759715271516169,0.36199200925222536,0.09791822211355873,0.049236479325919076,0.07022506917171929,0.07084144081467383,0.2180093197441569
336,0.07448258200947055,0.13005777657879591,0.3826614642949052,0.10225417155618353,0.051693657500825066,0.07012530309179069,0.07188024869971268,0.20848488180781416
337,0.07667525896407187,0.1429942381199076,0.39859420018247393,0.10616165045739881,0.05414445844851526,0.06953319445648261,0.07252028065988826,0.20100177272966127
338,0.07890742431135402,0.15611570573417854,0.409430693079844,0.10939298075036327,0.056561020309840955,0.06848497486290997,0.07277077593318379,0.1958520474081798
339,0.08116661725321152,0.16909666354412914,0.4152646967770745,0.11177562630460756,0.05889859181234274,0.0670190544937714,0.07262197268532325,0.1930836642489059
340,0.08343576799264822,0.18159820510750346,0.4165807379040639,0.1132295562012627,0.061095271951684994,0.06517502186614985,0.07204788285712142,0.19252803389683662
341,0.08568921838899844,0.19329070368830506,0.4141494999532381,0.11377850155450236,0.06307622600967187,0.06299534090271548,0.07101554448465683,0.1938485043154746
342,0.08788975227553217,0.2038740472873036,0.40889824877683567,0.11355390452312264,0.06476217029641454,0.06052902233602502,0.06949864713394051,0.19660054584392117
343,0.08998770255833115,0.21309243951181245,0.40177648504570274,0.11279006212293928,0.06608106112096394,0.05783629704777176,0.06749267012199672,0.2002938524306933
344,0.09192309971190336,0.22074232570129923,0.3936363510256465,0.11180898055999577,0.06698113899066953,0.05499316342861597,0.0650285037614236,0.20444802524065483
345,0.09363135530814694,0.22667381191661115,0.38514339655295765,0.11099411283263118,0.06744296025823178,0.05209458011970329,0.06218186412869891,0.2086363136587608
346,0.09505218038208703,0.23078750153632624,0.3767271833106017,0.11075355447336566,0.06748795562603901,0.04925506929085451,0.05907650477590496,0.2125148922112909
347,0.0961404730349551,0.23302957715635625,0.36857409474811254,0.11147516467659961,0.06718144915939683,0.04660569194194386,0.05588012661354014,0.21583733718000211
348,0.09687701763226371,0.23338799966200285,0.36065781304772515,0.11347796193675667,0.06662890877511352,0.0442868550457864,0.052792898144617434,0.21845508274887995
349,0.09727632161662873,0.2318919551302713,0.3527973732253341,0.1169655291874792,0.06596535544523427,0.042437196752684356,0.050029560747240326,0.22030523221239587
350,0.09738904094829513,0.22861544470031758,0.34472947982126034,0.12198774910174223,0.06533913141860032,0.04117969107761627,0.04779710986930366,0.22138799187689498
351,0.09729731661411266,0.22368450826402336,0.33618138851541923,0.12841683767492112,0.06489234034303275,0.04060683994357142,0.04627084656701106,0.22173754673584742
352,0.09710282710639713,0.21728622278739812,0.32693290991484786,0.13594233009936027,0.0647409449984837,0.040767153762901666,0.04557200010172375,0.22139191315716367
353,0.09690908975915029,0.2096764628097062,0.3168600531183536,0.1440874971136626,0.06495758411351112,0.04165500279036874,0.04575002320259892,0.22036813126274016
354,0.09680103016069601,0.20118264161785318,0.30595721298301426,0.15224686252077133,0.06555967923010399,0.043205447822418294,0.04677208232014821,0.21864830841015076
355,0.0968256598658046,0.1921975807665184,0.294338558135452,0.15974139514214494,0.06650452053860956,0.045294992118853815,0.04852134211602177,0.21617957871643956
356,0.09697766701585388,0.18316164388631526,0.2822218880859274,0.16588503439651991,0.06769197019338091,0.0477484747689399,0.05080455254763578,0.21288784513618386
357,0.09719290054548396,0.1745324679827953,0.2698997114374339,0.1700541047021401,0.06897440149334362,0.05035162974201982,0.05336833530733268,0.20870221902335423
358,0.09735133511988651,0.16674468375416587,0.2577029897240918,0.17175052737041446,0.07017263933449912,0.05286820053985426,0.055922523636892346,0.203585000931637
359,0.09728941263703944,0.16016505696160416,0.24596325944221517,0.17065088911738052,0.07109603868337612,0.05505995092738143,0.058167994221281806,0.19756101182573454
360,0.09681998449580798,0.15505045137171233,0.23497875656598288,0.1666361030091211,0.07156441825930958,0.05670748898144099,0.05982573094897773,0.19074001026571588
361,0.09575677945611784,0.1515161929910705,0.22498942655346701,0.1597997531112746,0.07142931901943499,0.05762959965475502,0.060663532726430526,0.18332681358948014
362,0.09393967912769179,0.14952073077498965,0.2161640179758875,0.15043624919592224,0.0705919963855779,0.057698855614949966,0.06051699849697785,0.17561567134022066
363,0.09125718741880168,0.14886948178767845,0.2085999949045583,0.13901199453461574,0.06901578003832146,0.056851718208001306,0.05930228014093546,0.16796831553200525
364,0.08766321021586794,0.14923731933851875,0.20233440724194934,0.12612383971944469,0.06673106642144443,0.05509213617491099,0.05701947996179175,0.16077838484539161
365,0.083186374478326,0.15020621035391762,0.19736184396156123,0.11244952407976462,0.06383226254045281,0.05248865930560851,0.053747165214439285,0.15442771675869943
366,0.07793133835470097,0.15131258500779682,0.19365456350206,0.09869496636343746,0.06046729035695434,0.04916605973757078,0.04962986297059764,0.14924155899588845
367,0.07207261681664437,0.15209818546481702,0.1911799172545566,0.08554322916359834,0.05682144300788788,0.04529313083491504,0.044861251658921,0.14544975505050362
368,0.0658421806706131,0.1521581357013452,0.18991117368291183,0.07360954773912978,0.05309812667995767,0.04106855259098437,0.039665947231526576,0.14315956546637382
369,0.05951243233942024,0.15118057698456203,0.1898296255010954,0.06340580426400415,0.049499184712140064,0.036706488673749815,0.034282362475122605,0.14234345798412368
370,0.05337622137060868,0.14897340420929508,0.19091805227132336,0.05531632115175637,0.04620715976951489,0.03242308125712597,0.028948306839983305,0.14284255091454126
371,0.047725498066307555,0.1454754630533194,0.19314771185982602,0.049585172983676165,0.043371197737858656,0.02842446511056137,0.023890055325915593,0.14438406740211032
372,0.04283012724495926,0.14075188380257392,0.19646257789543742,0.04631379152762316,0.041097536505838285,0.02489652067103356,0.019314783856358087,0.14660962147828
373,0.03891831677271101,0.13497561121692203,0.2007651921093207,0.045466781527569555,0.0394448157333871,0.021996400461350946,0.015405690806063962,0.14911050716063837
374,0.03616001756452353,0.1283990953199522,0.20590808254679516,0.04688368167623493,0.03842388571235872,0.019845839632232767,0.012318841189074389,0.15146614264633634
375,0.03465447691102845,0.12132112144271259,0.21169325861496,0.050294766800586393,0.038001410024413,0.018526280756896062,0.01018074909792205,0.15328207428713056
376,0.034422853885026715,0.11405374718511466,0.21788016655262876,0.05533962178267825,0.03810632911512798,0.018075818640843025,0.009085893885788506,0.15422425684770413
377,0.035406442004640756,0.10689343296887154,0.22420024404088557,0.06158785894350737,0.038638157286892,0.018487900360960707,0.009093682394395725,0.1540466852409041
378,0.03747062181931435,0.10009905701008782,0.23037451701007192,0.06856183139909922,0.03947612133230316,0.01971166100027788,0.010224761051543121,0.1526099680475105
379,0.04041423008317097,0.09387800458048158,0.23613010712063634,0.07576142006632422,0.04048831976395283,0.021653804573650296,0.012456985220973769,0.1498892412847947
380,0.04398362409424556,0.08838021466503457,0.24121228404284584,0.08269084998891978,0.04154035652965786,0.02418206929007114,0.01572170673092282,0.1459709689528789
381,0.04789036621728547,0.08369907756220668,0.24539049108164485,0.08888695757535128,0.04250319220399182,0.027130485254175402,0.01990128585875515,0.1410394975764664
382,0.05183117602976411,0.07987741622370395,0.24845888551984582,0.0939474609102223,0.04326014914765811,0.030306726792757796,0.0248288240573055,0.13535536516871546
383,0.05550862334787387,0.07691643702533515,0.25023364051343666,0.09755686339780661,0.04371304903372357,0.03350178225248942,0.03029102484324313,0.12922799555761436
384,0.05865099004960337,0.07478549077055935,0.2505501123022451,0.09950704449361936,0.04378738015662402,0.036501888109903596,0.03603483214933447,0.12298550850010723
385,0.061029820194078536,0.0734307418125602,0.24926285808587093,0.0997096705573854,0.043436262117906486,0.03910225762286085,0.04177810800827633,0.1169441853523725
386,0.06247389364468476,0.07278140169814505,0.24625048252191195,0.09819834890736749,0.04264285912237285,0.041121670868103415,0.04722415113298533,0.11137991484270779
387,0.06287867235733172,0.07275298502056018,0.24142565882201208,0.09511974460751378,0.04142082858137118,0.042416578396675564,0.05207937956268368,0.10650379832818252
388,0.062210649839364245,0.07324792248491332,0.23474886797306257,0.09071436788061547,0.03981242291510881,0.04289310043193886,0.056073042483308154,0.1024439574480237
389,0.060506450811233466,0.07415458632325697,0.2262429744969037,0.0852891451894897,0.03788404890072643,0.04251527973011426,0.05897741227102508,0.0992353564589747
390,0.0578669481869544,0.0753461561671773,0.21600513659170206,0.0791850088390816,0.03571945773371278,0.041308248398351656,0.06062656883450391,0.09681902695152612
391,0.054447057863842345,0.07668071396476177,0.20421287407229416,0.07274342218120222,0.03341122018039289,0.03935559302167311,0.060931685899754756,0.09505135489661738
392,0.050442205066880796,0.07800357463402957,0.19112223750099858,0.06627588385226411,0.031051568616347863,0.03679103043551224,0.05989075546136238,0.09372299006243592
393,0.04607268842077468,0.07915230010615067,0.1770575913229719,0.06003997727399629,0.02872388769949908,0.03378534732000713,0.05759104110033316,0.09258554962818549
394,0.04156726132549295,0.07996429069504647,0.162394125367703,0.05422449458327334,0.026496029496351943,0.03053022308804839,0.05420328972852145,0.09138289815429676
395,0.03714719117437414,0.08028640653005088,0.14753545600786902,0.04894471564466561,0.024416264583626373,0.027220921113967702,0.049967802114440525,0.08988279714331233
396,0.03301187416726728,0.07998574017115621,0.13288930114257572,0.0442473184947876,0.022512183259701044,0.024039856460234068,0.04517366667611761,0.08790447277669035
397,0.02932684356375965,0.07896039312660799,0.11884412827319957,0.040122958575208,0.02079236222511814,0.021142766134067,0.040133504154426486,0.08533827841498035
398,0.02621478367091102,0.07714891128229778,0.10574899933840252,0.0365235722125169,0.01925020379583521,0.01864870799146341,0.03515668700456646,0.08215498789666627
399,0.023749980588101297,0.07453699279415887,0.09389782862979376,0.033381101520521914,0.017869082183125922,0.016634501381010608,0.03052406222077074,0.07840400966624286
400,0.02195647346293544,0.07116030037995899,0.0835182416201497,0.030624603634476825,0.016627813822951903,0.0151336006207016,0.026466770188929296,0.07420156677661302
401,0.02080996050043727,0.06710272429632261,0.07476446358019317,0.028193454242289334,0.01550551747214829,0.014138857396884088,0.023150990243855297,0.0697113048355907
402,0.020243238535417086,0.0624901649390063,0.06771338460608056,0.026045360962094224,0.014485141983122696,0.013608256524465774,0.020669565011525545,0.06512064731675274
403,0.020154648862031683,0.05748063805777836,0.06236318428502533,0.024158936021241518,0.013555277850092971,0.013472543001868833,0.019040625843915488,0.060616447774251625
404,0.02041873134270498,0.05225204042058598,0.05863447832576529,0.022531457016761583,0.012710255415204366,0.013643693762757644,0.01821265313253733,0.05636317112559199
405,0.020898103759793157,0.04698913809784464,0.05637453548969863,0.021173059442927102,0.011948874296346657,0.014023375896944244,0.018074890975367266,0.052486130824095666
406,0.021455499590684407,0.04187127633468746,0.05536537826272897,0.02009892057201595,0.011272331224387793,0.014510792354889493,0.018471696436435595,0.04906137420393477
407,0.021964910358423878,0.03706205184712698,0.05533636392247141,0.01932103438638332,0.010681985380961835,0.01500956010349745,0.01921922847877817,0.04611277321608107
408,0.022320882810196552,0.032701812134195714,0.05598120131867748,0.01884099303845774,0.010177530509099047,0.015433437500407312,0.02012285715495625,0.04361586497375789
409,0.022445215674660155,0.028903390207060606,0.056978511478958875,0.01864484080047883,0.00975596628571099,0.01571080715233199,0.020993785029923342,0.04150713354501101
410,0.022290583226686006,0.025750981339329824,0.05801426032687257,0.018700617123457768,0.009411524890362597,0.015787856362863204,0.021663600872582366,0.03969685741643324
411,0.021840964561840703,0.023301579470925794,0.05880390671916438,0.01895873061523309,0.009136464570437788,0.015630423043928088,0.021995805059840275,0.038083431022211955
